Dataset,ID,strategy ,broad activity ,setting ,rating,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,"Giving her the opportunity to try things first, such as take her shirt or shirt off, even if she doesn't quite get it yet. ",basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Giving her things to do that she can actually do (ie: put her clothes away),chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Have materials and games available to her to use and out in a place where she can access it.,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Have materials available for her to see so she can choose what she wants to play with,home,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,"Have opportunities in the community for her to participate in organized sports or clubs, etc. ",classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Have the money to enroll her in dance or some other activity as such,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,"Having equipment that is her size, ie: at daycare the sink for her to wash her hands is at her level.",basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Having materials at her reach so she can easily draw or play music.,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Having money to do these things,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Having money to go on trips,recreational,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Having the money to support this kind of engagement.,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,having the time and money to do these activities,recreational,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,having the time and opportunity to take her to more things ,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Having time to do these activities,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Having time to go to these places,recreational,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Keeping in contact with the teachers to let them know what she is working on and what to reinforce.,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Keeping the routines routine,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Letting her help with shopping,neighborhood outings,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Model for her the kinds of things we want to say to encourage relationships,social ,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,"Model how to play the games, etc.",play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Model the behavior we want,home,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,"Modeling for her what to do, for example, how to use a fork. ",basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Modeling for her what to say to guests and friends.,social ,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Money and time to do the activities,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Not enrolling in daycare full time so we can take advantage of what they offer most of the time (rather that going for a less quality daycare full time),daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Opportunities for interaction with peers (ie: when her preschool sets up a dollhouse for all the kids to play),educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Other kids modeling the desired behavior,educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Parents or grandparents having time to go to events,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Play the games or music with her,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Playing with her when she requests that kind of play. ,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Positive reiforcement.,chore,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Practice singing the Happy Birthday song. ,social ,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Praising her when she does things.,chore,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Praising her when she does well. ,neighborhood outings,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Provide opportunities for her to participate in the activity,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Reminders to clean up toys and put laundry away.,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Speech therapy!,educational activity,daycare/preschool,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,Speech therapy!,daycare/preschool,daycare/preschool,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,The clean up song. ,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,The right opportunities,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,To be in contact with the preschool teachers about how we can support these activities in the home,educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,To provide her opportunities for these kinds of interactions,educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,To reinforce what they are doing at school at home,educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,University programs that offer classes with interns for a reduced rate.,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,751,"Using equipment that will help her, such as a fork that works with her hands or training pants that are easy to pull up and down.",basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Attentive adults,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Both parents present,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Effective adults to help,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Ensuring he can see the activity properly in order to interact,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Go more often,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Hand over hand help,play,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Hand-over-hand assistance.,basic care routine,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,having both parents present,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Having more time to attend them,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Having the information about upcoming activities,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Help from adult,chore,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Help from an adult,basic care routine,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Helping with physical tasks,recreational,community,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,"In terms of self-care, physical modeling of what we'd like him to do.",basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,"Keeping him in the front, where he is less likely to be distracted",educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Leading guest/visitor/family member of how best to help him play,social ,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Lots of parent involvement,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Lots of verbal prompting,home,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Monitoring safety,recreational,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,More time.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Not be intimidated by possible difficulties,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,One on one assistance,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,One-on-one for better direction,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Physical assistance,educational activity,daycare/preschool,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Physical assistance,neighborhood outings,community,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Physical help,recreational,community,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Redirecting him to interact with peers instead of adults,educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Reminding him of proper behaviours,social ,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Reminding of polite communication,social ,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Social stories/pictures to follow,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,The willingness of the staff,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,play,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,educational activity,daycare/preschool,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,daycare/preschool,daycare/preschool,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting,neighborhood outings,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,verbal prompting,classes and groups,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting for all activities to bring him back on task or help him with the next step in the sequence.,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,verbal prompting of steps/directions,play,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal prompting.,home,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Verbal reminders of proper behavior,neighborhood outings,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Visual demo,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Visual demonstration,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Visual modeling,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,756,Visual queues,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,adaptive aquatics etc....  Allowing one on one support,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,Choose activities we know she will enjoy participating in.,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,constant praise,chore,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,Funding,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,have a reward system in place.,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,have peer modeling in place,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,Having a familiar face to attend with us,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,include her in as much as possible,home,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,let her choose the events,community sponsored,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,let her lead ,home,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,One on one support during these activities,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,PEC system to help with steps for the routine we are trying to do.,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,praise again and again,play,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,praise and rewards for success,home,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,Respite,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,try to choose activities she likes,play,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,We have her follow her brothers routine so she has an example for her to learn from.,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,759,We try to prompt her and give her praise with her successes. ,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,761,Games are very hard. He has a hard time understanding and taking turns,play,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,761,It's just very hard,chore,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,761,Must be exactly the same every day,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,Having my daughter know that her feelings are important and that she is as a person,home,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"I allow my daughter to pick out the clothes she wants to wear, from several different weather appropriate outfits. She likes to pick out matching colors and will tell me this matches.",basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I also give her stickers for her goal sheet to pick up toys for a prize after so many stickers.,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I also take her to parks for the same reason when weather permits,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"I always take her to the circus, carnival and fairs when it is in the season",community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I ask a lot of questions about how my child is doing and how I can incorporate these things at home,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I ask my child about what she did in class and what she likes,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I do take her to birthday parties and I find taking her once in awhile to McDonalds to play gives her an  opportunity to play with other children and meeting new people,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I give me daughter stickers for brushing her teeth on a goal sheet and after so many stickers she gets a small prize.,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"I need to help her make more play dates, this would be my fault due to needing to set more time aside for these activities",social ,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I talk to the teachers about any problems or concerns my child may have,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I will be putting my daughter in 4-H when she is 8 years old,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,I will take her to Cheyenne as weather permits for gymnastics,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,Listening to my daughter and paying attention to her feelings,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"My daughter does take tap and ballet offered in my town, which is small and has limited activities but does try .",classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"My daughter has her own broom and dust pan. She actually enjoys dusting, so I give her a dusting clothe, she likes it when we do it together.",chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"My daughter will actually volunteer to feed her dog, and I give her lots of praise for being so helpful.",chore,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"Spending quality time with her such as reading books,puzzles",home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"We do have some activities available for kids, but not as many as in a larger town",community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,762,"When my daughter eats really well I give her a lot of verbal praise. I also don't make a huge fuss if sometimes she doesn't eat as well, it just causes more of a struggle.",basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,Her teachers and the director are fabulous and are going to her OT appt with us so they can help her and others.,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,I have to promise to brush her hair slowly in order for her to allow me to do it.,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,I have to suggest things for her to do with her guests otherwise she has a tendency to go off by herself.,social ,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,I would love for her to do more of the social things with the other kids.  She will do some things when encouraged and cheered on. ,community sponsored,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,My husband built her a number of therapy swings and we have a trampoline for her.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,"She claims she ""doesn't know how"" to pick up her toys, etc. so if I do it with her she does a good job. ",chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,She gets excited to have friends over but she doesn't always know how to interact with friends.  We encourage her to do different activities with her friends.  ,social ,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,"She has wanted to be a doctor since before she turned 2 so through the community center she took a ""Hospital Helpers"" class.  She loved going, because it was important to her.  ",community,community,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,She hates having her hair brushed so we compromise and she will allow me to brush it for a few seconds if I brush slowly.  ,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,"She loves the iPad and likes to play games, watch movies and look at pictures.  We just have to take it away from her at times, to get her to do other things, which isn't very popular.",play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,She needs to be encouraged to participate and play with others.  ,educational activity,daycare/preschool,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,"She sometimes has to be encouraged to go to the park or beach, etc. but once there it's hard to hard to get her to leave.",community,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,Teacher encouragement and acknowledgement when she does something good is very important to her.,daycare/preschool,daycare/preschool,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,The school has a mini tramp for sensory kids available.,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,To get her to take a bath or shower she has either toys or plays with the sprayer in the shower.,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,We got her a chair with arms for dinner time and have a weighted stuffed animal for her lap.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,763,"We have ""races"" to see who can get dressed first, for example.",basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
