,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
12886,16570,16570,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility- eg- get pjs, put them on",1.855870185,1,True,2.396652674106508,0,False,0.5407824891065081
12887,16571,16571,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility: eg- get PJs, put them on",2.088729905,0,False,2.396652674106508,0,False,0.3079227691065078
12888,16572,16572,01-101,1,"Increased responsibility- eg- get PJs, put them on",Increased Responsibility- eg- Get PJs. put them on,1.825408143,1,True,2.396652674106508,0,False,0.571244531106508
12889,16573,16573,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility - eg- Get PJs, put them on.",1.774814338,1,True,2.396652674106508,0,False,0.6218383361065078
12890,16574,16574,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility- Eg, Get PJs, put them on",1.813382762,1,True,2.396652674106508,0,False,0.5832699121065079
12891,16575,16575,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increase responsibility- eg, to be the first to get out of bed, dress, and help with dinner.",1.600374722,1,True,2.396652674106508,0,False,0.796277952106508
12892,16576,16576,01-101,3,Refine imaginary play skills through practice + exposure,Refine imaginary play skills through practice and exposure,2.123680442,0,False,2.8224563689442603,0,False,0.6987759269442604
12894,16578,16578,01-101,3,Refine imaginary play skills through practice + exposure,Refine Imaginary play through practice + exposure.,2.510618721,0,False,2.8224563689442603,0,False,0.3118376479442601
12895,16579,16579,01-101,3,Refine imaginary play skills through practice + exposure,Refine imaginary play skills through practice+exposure,1.899760035,0,False,2.8224563689442603,0,False,0.9226963339442604
12897,16581,16581,01-101,3,Refine imaginary play skills through practice + exposure,Refine imaginary play skills through practice plus exposure,2.101811964,0,False,2.8224563689442603,0,False,0.7206444049442604
12898,16582,16582,01-101,3,Refine imaginary play skills through practice + exposure,Refine imaginary play skills through practice+ exposure,1.899760035,0,False,2.8224563689442603,0,False,0.9226963339442604
12899,16583,16583,01-101,3,Refine imaginary play skills through practice + exposure,Refine visual storytelling skills through practice + exposure,2.16777567,0,False,2.8224563689442603,0,False,0.6546806989442602
12900,16584,16584,01-101,3,Refine imaginary play skills through practice + exposure,Practice and exposure of playing with imaginary friends will enhance skills of pretending.,1.978279537,3,True,2.8224563689442603,0,False,0.8441768319442604
12901,16585,16585,01-101,3,Refine imaginary play skills through practice + exposure,Refine imaginary play skills in the home setting through practice + exposure,2.122282257,0,False,2.8224563689442603,0,False,0.7001741119442602
12902,16586,16586,01-101,0,Play with our kids- not merely supervise them playing,Play with our kids - not merely supervise them playing.,1.517590469,0,True,1.7142213381829274,0,True,0.1966308691829275
12904,16588,16588,01-101,0,Play with our kids- not merely supervise them playing,"Play with the kids, NOT watch them play video games.",1.234644693,0,True,1.7142213381829274,0,True,0.4795766451829275
12906,16590,16590,01-101,0,Play with our kids- not merely supervise them playing,Play with your kids rather than simply supervise them playing,1.387044687,0,True,1.7142213381829274,0,True,0.3271766511829275
12908,16592,16592,01-101,0,Play with our kids- not merely supervise them playing,Play with our kids in your home- not merely supervise them watching them,1.37943717,0,True,1.7142213381829274,0,True,0.3347841681829273
12910,16594,16594,01-101,0,Play with our kids- not merely supervise them playing,Play with our kids- not just supervise them playing,1.364864788,0,True,1.7142213381829274,0,True,0.3493565501829274
12911,16595,16595,01-101,1,Increase opportunities to help with meal preparation,Increase opportunities to help prepare meals,1.493103366,1,True,2.396652674106508,0,False,0.903549308106508
12912,16596,16596,01-101,1,Increase opportunities to help with meal preparation,Increase opportunities to help with meal preparation so it is less about them and more about helping.,1.789782304,0,False,2.396652674106508,0,False,0.6068703701065079
12913,16597,16597,01-101,1,Increase opportunities to help with meal preparation,Increase opportunities for children to help with basic care routines at home.,1.672717097,1,True,2.396652674106508,0,False,0.7239355771065079
12914,16598,16598,01-101,1,Increase opportunities to help with meal preparation,Increase opportunities for your child to help with meal preparation,1.854269004,0,False,2.396652674106508,0,False,0.5423836701065079
12915,16599,16599,01-101,3,One on one support + instruction,One-on- one support + instruction.,2.059156646,3,True,2.8224563689442603,0,False,0.7632997229442604
12916,16600,16600,01-101,3,One on one support + instruction,One on one support + instruction is a way to increase activity competency.,1.97249773,2,False,2.8224563689442603,0,False,0.8499586389442604
12918,16602,16602,01-101,3,One on one support + instruction,One on one support that includes instruction and support can be very helpful.,2.529241098,4,False,2.8224563689442603,0,False,0.2932152709442603
12919,16603,16603,01-101,3,One on one support + instruction,"Strategies for Daycare/Preschool: One on one support + instruction, one to one",1.470558007,3,True,2.8224563689442603,0,False,1.3518983619442604
12920,16604,16604,01-101,3,One on one support + instruction,"In addition to individual support, if possible, teach the toddler and all of the other children from the class group.",2.563600941,1,False,2.8224563689442603,0,False,0.2588554279442605
12921,16605,16605,01-101,3,One on one support + instruction,One on one support + instruction is an important strategy for working with daycare kids and it is especially important for preschoolers.,2.552976698,4,False,2.8224563689442603,0,False,0.2694796709442602
12923,16607,16607,01-101,3,One on one support + instruction,One on one support plus instruction,1.625403565,3,True,2.8224563689442603,0,False,1.1970528039442605
12925,16609,16609,01-101,3,One on one support + instruction,"In daycare/preschool setting, one on one support and assistance + instruction make learning activities a success",1.796467235,3,True,2.8224563689442603,0,False,1.0259891339442604
12926,16610,16610,01-101,3,One on one support + instruction,One on one support and instruction is good for the child to become comfortable with the task.,1.95031727,3,True,2.8224563689442603,0,False,0.8721390989442603
12927,16611,16611,01-101,3,One on one support + instruction,In the context of day care/preschool settings: One on one support + instruction,1.806684904,3,True,2.8224563689442603,0,False,1.0157714649442604
12928,16612,16612,01-101,1,"Praise, positive reinforcement, encouragement.","If it's something that they're good at, praising them is great. They need to get a lot of positive reinforcement. When praising, don't forget to say, ""That's awesome! It's something really sweet!""",1.61392294,1,True,2.396652674106508,0,False,0.782729734106508
12929,16613,16613,01-101,1,"Praise, positive reinforcement, encouragement.","Praise, positive reinforcement, encouragement to self:",1.715056192,1,True,2.396652674106508,0,False,0.6815964821065079
12930,16614,16614,01-101,4,Teachers are knowledgeable about my child's needs + abilities,Teachers are educated to know what works for my child.,1.429171247,4,True,2.1962278431239506,0,False,0.7670565961239506
12931,16615,16615,01-101,4,Teachers are knowledgeable about my child's needs + abilities,Teachers are knowledgeable about my child's needs and abilities.,1.079911516,4,True,2.1962278431239506,0,False,1.116316327123951
12932,16616,16616,01-101,4,Teachers are knowledgeable about my child's needs + abilities,Teachers know my child's needs + abilities.,0.841058776,4,True,2.1962278431239506,0,False,1.3551690671239505
12933,16617,16617,01-101,4,Teachers are knowledgeable about my child's needs + abilities,There are teachers who are passionate about my childÃ¢â‚¬â„¢s needs + abilities and will always support me.,0.932852237,4,True,2.1962278431239506,0,False,1.2633756061239505
12934,16618,16618,01-101,4,Teachers are knowledgeable about my child's needs + abilities,Teachers are knowledgeable about this my child's needs and abilities.,0.716884934,4,True,2.1962278431239506,0,False,1.4793429091239507
12935,16619,16619,01-101,4,Teachers are knowledgeable about my child's needs + abilities,Teachers know my child's needs and abilities.,1.035654901,4,True,2.1962278431239506,0,False,1.1605729421239506
