,label,ID,strategy,augmented_strategy
2383,1,10,Always speak to our son and treat our son as if he has no disability, 
2384,0,10,Having access to disabled amenities (i.e. disabled spot for camping) the layout is much easier , 
2385,0,10,Talk all day long and show/explain everything, 
2386,4,10,Not having participation rules so my son can not join in, 
2387,3,10,"Practice, practice, practice", 
2388,1,10,"Treat my son just as I did my daughter, with the view point that he can do it all", 
2389,0,10,Modeling his older sister , 
2390,0,10,"we do everything together, no exclusions or excuses ", 
2391,1,10,giving him the chance o participate, 
2392,0,10,Lots f patience and enlightening others with educations  , 
2393,0,10,Everyone does activities to stimulate and use the mind and body, 
2394,0,10,Having the community offer children's events, 
2395,3,10,"Practice, practice, practice", 
2396,3,10,"Practice, practice, practice", 
2397,0,10,modeling his older sister, 
2398,0,664,Shared meals. , 
2399,0,664,Feeding utensils appropriate to size of child., 
2400,0,664,A variety of cultural experiences. , 
2401,0,664,A variety of community activities., 
2402,0,664,Engage in play., 
2403,0,664,Mealtimes at the same time. , 
2404,0,664,Have structure and routine. , 
2405,0,664,Parental willingness to try just about anything. , 
2406,0,664,Reinforce activities and therapies from services and sources given outside the home., 
2407,4,67,based the therapist guide me., 
2408,1,67,My best strategy to participate successful basic care routines are I observe my child interest and I am motivating to my child to doing any activities  with me. example cleaning teeth., 
2409,0,67,My best strategy to participate my child in the community taking him to church and participating in my friends Birth day., 
2410,0,67,I will take him in the birth day of my friend., 
2411,4,67,Based the therapist guide me., 
2412,0,67,My other strategy is in order to interact with the community I always taking him to church every Sunday. , 
2413,2,01-063,"Whenever possible, make tasks into a game to make completion fun", 
2414,1,01-063,Ask them to help, 
2415,0,01-063,Try and make tasks age appropriate as much as possible, 
2416,0,01-063,Making up chores that are age appropriate, 
2417,3,01-063,"Helping her when she needs it, but expecting that she does do it if she's shon in the past that she can", 
2418,1,01-063,"Putting out dishes at mealtime, giving meal on plate and asking her to take it toher table to cat, trying to promote an environment where independence and helpfulness are expected", 
2419,0,01-063,"Started limiting screen time, though harder to do when weather is bad", 
2420,0,01-063,Don't all any playing on smartphone or ipad, 
2421,3,405,Games - doesn't have the attention span for board games - workingo n that...., 
2422,3,405,we are working on playing with other children - but he prefers adults because they take more time to understand his speech, 
2423,1,405,Cleaning up -he does help pick up toys and put away trash - would like him to do it with less promptingMeal Preparation - he isn't very interested in this...Taking Care of Pet - he give the dog food - but can't yet give him water without spillingLaundry/Dishes - he helps put the clothes in the washer - but can't do dishes, 
2424,3,405,assisting him with being social, 
2425,0,405,We try and facilitate playing with other children  - by helping the other kids understand what he is saying and creating activities he can participate in, 
2426,3,405,Mealtime - using utensils more oftenPersonal Care - isn't potty trained yet - so we are working on thatGetting Clean - brush teeth better, 
2427,0,405,Hair cuts are really hard for him - we having been doing them at home because he screams and cries through out. We try having his big brother go first - to show that it won't hurt him, 
2428,3,405,his brother helps him read books and play on the trampoline, 
2429,3,405,me and his father work on his fine motor skills, 
2430,0,236,Having supplies available, 
2431,1,236,Having feeding therapist encourage, 
2432,0,236,Making games easier/more at her level, 
2433,0,236,having a calm environment, 
2434,0,236,Watching other child/older sister, 
2435,1,236,Being encouraged by mom, 
2436,4,236,Competition between siblings, 
2437,0,236,Having clean play areas, 
2438,0,236,Preparation- making sure we know what she is going to do at school, 
2439,0,236,Having good information about what is happening, 
2440,0,236,"Having good access to events- parking, etc", 
2441,0,236,"Having bathroom, food options nearby", 
2442,2,236,Threats to get rid of toys if they are not picked up, 
2443,0,236,Having adequate snack, 
2444,2,236,Having a race against the clock- making it a game, 
2445,0,01-096,"Make it easier for him to access the sink, potty wiper.", 
2446,2,01-096,"Make it fun for him, meals he enjoys", 
2447,0,01-096,"Maintain calmness, patience", 
2448,0,01-096,"difficult time getting to nap + bed, more patience, other parent steps in for help", 
2449,0,01-096,"repeat the question, explain better", 
2450,0,01-096,shadow him, 
2451,0,01-096,Make easy for him to access his toys/clothes, 
2452,0,01-096,"parental support, being beside him.", 
2453,0,01-096,ask for other parent/ friends to help, 
2454,0,01-076,Attend events organized by daycare, 
2455,2,01-076,Making tidying up a game, 
2456,0,01-076,Change toys + activities to improve skills, 
2457,3,01-076,Use play to teach new skills, 
2458,3,01-076,Teaching him how to put on his own clothes, 
2459,2,01-076,Have him help with gift wrapping and other holiday traditions, 
2460,0,01-076,Have a schedule of planned activities prepared ahead of time, 
2461,0,01-076,Communicate with daycare teachers for feedback on development and any issues, 
2462,3,01-076,Potty training, 
2463,0,02-072,Prompt to wish/wipe face after meals, 
2464,0,02-072,redirecting to maintain focus, 
2465,4,02-072,Needs help with maintaining focus in group setting, 
2466,4,02-072,Requires additional time to answer/participate, 
2467,0,02-072,JK daily schooling, 
2468,2,02-072,"Eating - she refuses or takes an excessive amount of time. Tried rewards, using a timer, loss of privliedges", 
2469,1,02-072,Encourage independence where appropriate, 
2470,0,02-072,Designate specific therapy time during the day, 
2471,0,02-072,Consisten routines and expectations, 
2472,1,02-072,Constant support and supervision, 
2473,0,02-072,Attends before and after school programs, 
2474,1,02-072,Try to involve our kids in all aspects of our daily lives, 
2475,4,02-072,Requires re-direction and prompting, 
2476,1,02-072,Could benefit from more one-to-one support, 
2477,1,02-072,Good support from school staff, 
2478,2,02-072,"Cleaning up toys - make it a game/challenge, reward good work", 
2479,0,71,"Singing songs ""clean up clean up everybody everywhere...clean up clean up... everybody do your share""", 
2480,0,71,"We practice/pretend brushing the teeth of a stuffed animal to encourage him to do it, too. ", 
2481,0,71,"We put jammies on a stuffed animal, too.", 
2482,0,01-030,Ensuring he is sitting upright and supported so he can participate and be part of the action, 
2483,3,01-030,Hand over hand ipad use, 
2484,3,01-030,Hand over hand tooth brushing, 
2485,0,01-030,Rocking him while singing a song and then putting him down awake (currently can't self soothe, 
2486,3,01-030,Hand over hand participation, 
2487,0,02-014,"Interaction with other kids, place him with other children", 
2488,3,02-014,"Teach him more, how to do things himself", 
2489,0,02-014,"Have him near us when we do activities, learn from watching", 
2490,3,02-014,Teach him how to stand up, 
2491,3,02-014,Always trying to teach him more with every activity, 
2492,0,02-014,Show him as he gets older, 
2493,4,02-014,Father kept saying that he has no desire for change but knows that as he gets older he will do more., 
2494,0,02-014,Give him supports to help sit, 
2495,0,02-014,Do activities with him, 
2496,2,02-014,He likes it a lot when he has someone to play with, 
2497,1,02-014,Treat him the same as we do the other kids, 
2498,0,172,"Use of local trails  and bike paths to access parks, library etc.", 
