,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
7135,9733,9733,792,4,He is not in daycare - he has a nanny.,He is not in daycare because he has a nanny.,0.641148426,4,TRUE,2.1962278431239506,0,FALSE,1.5550794171239506
7136,9734,9734,792,4,He is not in daycare - he has a nanny.,He is not in daycare because he has a nanny.,0.641148426,4,TRUE,2.1962278431239506,0,FALSE,1.5550794171239506
7137,9735,9735,792,4,He is not in daycare - he has a nanny.,He's not in daycare - he has a nanny.,0.664425368,4,TRUE,2.1962278431239506,0,FALSE,1.5318024751239507
7138,9736,9736,792,4,He is not in daycare - he has a nanny.,He's not in daycare - he has a nanny.,0.664425368,4,TRUE,2.1962278431239506,0,FALSE,1.5318024751239507
7139,9737,9737,792,4,He is not in daycare - he has a nanny.,He's not in daycare - he has a nanny.,0.664425368,4,TRUE,2.1962278431239506,0,FALSE,1.5318024751239507
7140,9738,9738,792,4,He is not in daycare - he has a nanny.,He has a nanny.,0.962698046,4,TRUE,2.1962278431239506,0,FALSE,1.2335297971239507
7141,9739,9739,792,4,He is not in daycare - he has a nanny.,He has a nanny.,0.962698046,4,TRUE,2.1962278431239506,0,FALSE,1.2335297971239507
7142,9740,9740,792,4,He is not in daycare - he has a nanny.,He has a nanny.,0.962698046,4,TRUE,2.1962278431239506,0,FALSE,1.2335297971239507
7143,9741,9741,792,4,He is not in daycare - he has a nanny.,He is not in daycare he has a grandma.,0.707522348,4,TRUE,2.1962278431239506,0,FALSE,1.488705495123951
7144,9742,9742,792,4,He is not in daycare - he has a nanny.,He is not in daycare he has a grandma.,0.707522348,4,TRUE,2.1962278431239506,0,FALSE,1.488705495123951
7145,9743,9743,792,4,He is not in daycare - he has a nanny.,He is not in daycare he has a grandma.,0.707522348,4,TRUE,2.1962278431239506,0,FALSE,1.488705495123951
7146,9744,9744,792,4,He is not in daycare - he has a nanny.,He is not nanny-he has a nanny.,0.665945539,4,TRUE,2.1962278431239506,0,FALSE,1.5302823041239506
7147,9745,9745,792,4,He is not in daycare - he has a nanny.,He is not nanny-he has a nanny.,0.665945539,4,TRUE,2.1962278431239506,0,FALSE,1.5302823041239506
7148,9746,9746,792,4,He is not in daycare - he has a nanny.,He is not nanny-he has a nanny.,0.665945539,4,TRUE,2.1962278431239506,0,FALSE,1.5302823041239506
7149,9747,9747,792,4,He is not in daycare - he has a nanny.,She is not in daycare.,0.642276728,4,TRUE,2.1962278431239506,0,FALSE,1.5539511151239505
7150,9748,9748,792,4,He is not in daycare - he has a nanny.,She is not in daycare.,0.642276728,4,TRUE,2.1962278431239506,0,FALSE,1.5539511151239505
7151,9749,9749,792,4,He is not in daycare - he has a nanny.,She is not in daycare.,0.642276728,4,TRUE,2.1962278431239506,0,FALSE,1.5539511151239505
7152,9750,9750,792,4,He is not in daycare - he has a nanny.,He is in daycare.,0.808126298,4,TRUE,2.1962278431239506,0,FALSE,1.388101545123951
7153,9751,9751,792,4,He is not in daycare - he has a nanny.,He is in daycare.,0.808126298,4,TRUE,2.1962278431239506,0,FALSE,1.388101545123951
7154,9752,9752,792,4,He is not in daycare - he has a nanny.,He is in daycare.,0.808126298,4,TRUE,2.1962278431239506,0,FALSE,1.388101545123951
7155,9753,9753,792,4,He is not in daycare - he has a nanny.,He is not in nursery - he has a nanny.,0.658603475,4,TRUE,2.1962278431239506,0,FALSE,1.5376243681239503
7156,9754,9754,792,4,He is not in daycare - he has a nanny.,He is not in nursery - he has a nanny.,0.658603475,4,TRUE,2.1962278431239506,0,FALSE,1.5376243681239503
7157,9755,9755,792,4,He is not in daycare - he has a nanny.,He is not in nursery - he has a nanny.,0.658603475,4,TRUE,2.1962278431239506,0,FALSE,1.5376243681239503
7271,9869,9869,513,4,intellectually stimulating for him,he will learn to like sitting still so he can sit still.,0.900561328,4,TRUE,2.1962278431239506,0,FALSE,1.2956665151239506
7273,9871,9871,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job","he loves the work, however he wants to constantly repeat this, he gets frustrated when he is done with the work",0.882318063,4,TRUE,2.1962278431239506,0,FALSE,1.3139097801239503
7274,9872,9872,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job","He loves to have a job to do, but he likes to continuously repeat this, he is frustrated when he is done with the job",0.984720057,4,TRUE,2.1962278431239506,0,FALSE,1.2115077861239505
7275,9873,9873,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job","he loves to have a job to do, however he wants to continuously repeat this, he gets annoyed when he is done with the job",1.188968159,4,TRUE,2.1962278431239506,0,FALSE,1.0072596841239505
7276,9874,9874,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job",But they are stuck at their current chore and want something different.,1.17908172,4,TRUE,2.1962278431239506,0,FALSE,1.0171461231239505
7277,9875,9875,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job","he loves to have a job to do, however he wants to continuously repeat this. he gets frustrated when he is done with the job",0.989482992,4,TRUE,2.1962278431239506,0,FALSE,1.2067448511239505
7278,9876,9876,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job",he loves to have a job to do but he wants to repeat this and gets frustrated when he is done with the job,1.388712413,4,TRUE,2.1962278431239506,0,FALSE,0.8075154301239507
7279,9877,9877,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job","He loved to have a job to do, however he wanted to continuously repeat this chore over and over again, he gets frustrated when he is done.",1.018581226,4,TRUE,2.1962278431239506,0,FALSE,1.1776466171239506
7280,9878,9878,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job","he loves to have a job to do but he wants to continuously repeat this, he gets frustrated when he is done with the job",0.870983846,4,TRUE,2.1962278431239506,0,FALSE,1.3252439971239505
7281,9879,9879,513,4,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job",He loves to have a job to do as he wants to continuously repeat this for as long as he can.,0.721697024,4,TRUE,2.1962278431239506,0,FALSE,1.4745308191239506
7800,10401,10401,791,4,Medication,Meds,1.71598687,4,TRUE,2.1962278431239506,0,FALSE,0.4802409731239505
7801,10402,10402,791,4,Medication,Meds,1.71598687,4,TRUE,2.1962278431239506,0,FALSE,0.4802409731239505
7802,10403,10403,791,4,Medication,Medication should be regulated because of the potential risks of overdose and possible death.,1.4559848,4,TRUE,2.1962278431239506,0,FALSE,0.7402430431239506
7803,10404,10404,791,4,Medication,Medication should be regulated because of the potential risks of overdose and possible death.,1.4559848,4,TRUE,2.1962278431239506,0,FALSE,0.7402430431239506
7808,10409,10409,791,4,Medication,You can give your dogs medication to keep them from drinking.,1.61526749,4,TRUE,2.1962278431239506,0,FALSE,0.5809603531239507
7809,10410,10410,791,4,Medication,You can give your dogs medication to keep them from drinking.,1.61526749,4,TRUE,2.1962278431239506,0,FALSE,0.5809603531239507
7810,10411,10411,791,4,Medication,Medication is a medicine that helps combat the effects of the virus. Medication has been shown to have a positive impact on recovery from the disease.,1.438681169,4,TRUE,2.1962278431239506,0,FALSE,0.7575466741239505
7811,10412,10412,791,4,Medication,Medication is a medicine that helps combat the effects of the virus. Medication has been shown to have a positive impact on recovery from the disease.,1.438681169,4,TRUE,2.1962278431239506,0,FALSE,0.7575466741239505
7812,10413,10413,791,4,Medication,Medication is critical in community setting.,0.830801483,4,TRUE,2.1962278431239506,0,FALSE,1.3654263601239505
7813,10414,10414,791,4,Medication,Medication is critical in community setting.,0.830801483,4,TRUE,2.1962278431239506,0,FALSE,1.3654263601239505
7865,10466,10466,791,4,"Due to weather conditions, it's been difficult to be outside in the community","Due to the weather, it's been impossible to be outside in the community",0.743912419,4,TRUE,2.1962278431239506,0,FALSE,1.4523154241239506
7866,10467,10467,791,4,"Due to weather conditions, it's been difficult to be outside in the community","Due to weather conditions, it has been difficult to be outside in the community",0.820070718,4,TRUE,2.1962278431239506,0,FALSE,1.3761571251239506
7867,10468,10468,791,4,"Due to weather conditions, it's been difficult to be outside in the community","We haven't had the chance to be outside lately, so we're in the community.",0.925968488,4,TRUE,2.1962278431239506,0,FALSE,1.2702593551239505
7868,10469,10469,791,4,"Due to weather conditions, it's been difficult to be outside in the community","Since there has been very bad weather, it's been difficult to be outside in the community",0.778376153,4,TRUE,2.1962278431239506,0,FALSE,1.4178516901239506
7869,10470,10470,791,4,"Due to weather conditions, it's been difficult to be outside in the community","Due to the weather conditions, it's been difficult to be outside in the community.",0.691349755,4,TRUE,2.1962278431239506,0,FALSE,1.5048780881239503
7870,10471,10471,791,4,"Due to weather conditions, it's been difficult to be outside in the community","Due to weather conditions, it's difficult to be outside",0.70872867,4,TRUE,2.1962278431239506,0,FALSE,1.4874991731239506
8061,10662,10662,541,4,"Not sure, he just doesn't like us to leave him",Not sure in detail but he doesn't like us to leave him.,0.699363401,4,TRUE,2.1962278431239506,0,FALSE,1.4968644421239503
8062,10663,10663,541,4,"Not sure, he just doesn't like us to leave him","Oh no, he just doesn't like us to leave him.",0.671452573,4,TRUE,2.1962278431239506,0,FALSE,1.5247752701239503
8063,10664,10664,541,4,"Not sure, he just doesn't like us to leave him","Not sure, he just does not like us to leave him.",0.634718279,4,TRUE,2.1962278431239506,0,FALSE,1.5615095641239507
8064,10665,10665,541,4,"Not sure, he just doesn't like us to leave him",Not sure. But he just doesn't like us to leave him.,0.742150949,4,TRUE,2.1962278431239506,0,FALSE,1.4540768941239506
8065,10666,10666,541,4,"Not sure, he just doesn't like us to leave him","I don't know, he just doesn't like us to leave him",0.699588924,4,TRUE,2.1962278431239506,0,FALSE,1.4966389191239506
8066,10667,10667,541,4,"Not sure, he just doesn't like us to leave him","Not sure, he just doesn't want us to leave him.",0.651278734,4,TRUE,2.1962278431239506,0,FALSE,1.544949109123951
8067,10668,10668,541,4,"Not sure, he just doesn't like us to leave him",Not sure. He just thinks we should be leaving him,0.884042264,4,TRUE,2.1962278431239506,0,FALSE,1.3121855791239505
8330,11035,11035,02-044,4,Speech Therapy,Speech therapy can work great.,0.852264202,4,TRUE,2.1962278431239506,0,FALSE,1.3439636411239506
8333,11038,11038,02-044,4,Speech Therapy,Children who have speech difficulties often benefit from the use of a child language therapist or speech tutor.,1.565327873,4,TRUE,2.1962278431239506,0,FALSE,0.6308999701239506
8666,11605,11605,01-031,4,This is age appropriate for my child,This is age appropriate for my child's age,0.752366227,4,TRUE,2.1962278431239506,0,FALSE,1.4438616161239506
8667,11606,11606,01-031,4,This is age appropriate for my child,This is appropriate for my child.,0.889645891,4,TRUE,2.1962278431239506,0,FALSE,1.3065819521239506
8668,11607,11607,01-031,4,This is age appropriate for my child,Is this age appropriate for my child?,0.845732263,4,TRUE,2.1962278431239506,0,FALSE,1.3504955801239509
8669,11608,11608,01-031,4,This is age appropriate for my child,This is more age appropriate for my child,0.796035668,4,TRUE,2.1962278431239506,0,FALSE,1.4001921751239506
8670,11609,11609,01-031,4,This is age appropriate for my child,This is a good task to leave with my child.,0.757773865,4,TRUE,2.1962278431239506,0,FALSE,1.4384539781239507
8671,11610,11610,01-031,4,This is age appropriate for my child,This is age appropriate for my toddler.,0.829346588,4,TRUE,2.1962278431239506,0,FALSE,1.3668812551239506
8788,11727,11727,01-031,4,Child limited by not walking. PT involved,"Child limited by not walking, but is currently being taught to walk",1.242705018,4,TRUE,2.1962278431239506,0,FALSE,0.9535228251239504
8789,11728,11728,01-031,4,Child limited by not walking. PT involved,Child is limited by not walking. PT involved,1.322074051,4,TRUE,2.1962278431239506,0,FALSE,0.8741537921239506
8790,11729,11729,01-031,4,Child limited by not walking. PT involved,The child is limited by not walking. Physical therapy involved,1.394123554,4,TRUE,2.1962278431239506,0,FALSE,0.8021042891239505
8791,11730,11730,01-031,4,Child limited by not walking. PT involved,Child limit by not walking. PT involved,1.330710927,4,TRUE,2.1962278431239506,0,FALSE,0.8655169161239507
